duration,protocol_type,service,flag,src_bytes,dst_bytes,class
0,tcp,private,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,253,6596,normal
0,tcp,http,SF,245,2229,normal
0,tcp,http,S0,0,0,normal
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,S0,0,0,neptune
34,tcp,telnet,SF,102,1025,normal
0,tcp,private,S0,0,0,neptune
0,tcp,Z39_50,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,248,21006,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,201,1268,normal
0,tcp,http,SF,223,5775,normal
0,tcp,http,SF,230,2259,normal
0,tcp,http,SF,214,944,normal
0,tcp,bgp,REJ,0,0,neptune
0,udp,domain_u,SF,45,111,normal
0,tcp,http,SF,216,2424,normal
0,tcp,ftp_data,SF,74,0,normal
0,tcp,login,S0,0,0,neptune
0,tcp,netbios_dgm,S0,0,0,neptune
41153,tcp,private,RSTR,1,0,portsweep
0,tcp,private,S0,0,0,neptune
0,tcp,other,S0,0,0,satan
0,tcp,finger,S0,0,0,neptune
0,tcp,http_443,S0,0,0,neptune
0,tcp,http,SF,361,6792,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,216,4591,normal
0,tcp,http,SF,230,27305,normal
0,udp,private,SF,105,143,normal
0,tcp,http,SF,215,3030,normal
0,tcp,http,SF,235,1836,normal
0,tcp,private,REJ,0,0,neptune
0,icmp,eco_i,SF,8,0,nmap
0,tcp,ftp_data,SF,1556,0,normal
41822,tcp,private,RSTR,1,0,portsweep
0,udp,domain_u,SF,44,129,normal
0,tcp,http,SF,300,3485,normal
0,udp,domain_u,SF,45,135,normal
0,tcp,nnsp,S0,0,0,neptune
0,tcp,ftp_data,SF,567,0,normal
0,tcp,http,SF,221,813,normal
0,tcp,http,SF,321,2486,normal
0,tcp,http,SF,331,5283,normal
0,tcp,auth,REJ,0,0,neptune
0,tcp,ftp_data,S0,0,0,neptune
31234,tcp,private,RSTR,1,0,portsweep
0,tcp,http,SF,313,174,normal
0,tcp,domain,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,18,0,ipsweep
0,tcp,http,SF,217,4591,normal
0,udp,domain_u,SF,43,125,normal
3,tcp,smtp,SF,821,333,normal
0,tcp,http,SF,330,3370,normal
3,tcp,ftp,SF,57,189,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,whois,S0,0,0,neptune
0,tcp,http,SF,289,490,normal
0,tcp,time,S0,0,0,neptune
0,icmp,ecr_i,SF,30,0,normal
0,tcp,supdup,S0,0,0,neptune
0,tcp,ftp_data,SF,59,0,normal
0,tcp,ftp_data,SF,607,0,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,45,74,normal
0,tcp,http,SF,229,795,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,http,SF,296,835,normal
0,tcp,private,S0,0,0,neptune
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,efs,S0,0,0,neptune
0,tcp,netbios_ns,S0,0,0,neptune
0,tcp,ctf,S0,0,0,neptune
0,tcp,iso_tsap,REJ,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,ftp,SF,1205,2447,warezclient
0,tcp,login,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,private,S0,0,0,neptune
0,udp,other,SF,146,0,normal
0,tcp,smtp,SF,669,327,normal
0,tcp,other,REJ,0,0,satan
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,317,609,normal
0,tcp,netstat,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,tcp,time,S0,0,0,neptune
0,tcp,http,SF,213,157465,normal
0,tcp,ftp_data,SF,334,0,warezclient
17,tcp,telnet,SF,141,1254,normal
0,tcp,ftp,RSTO,0,0,neptune
0,tcp,http,SF,186,409,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,netstat,S0,0,0,neptune
0,tcp,http,SF,245,2317,normal
0,tcp,systat,S0,0,0,neptune
0,tcp,smtp,SF,1248,332,normal
0,udp,other,SF,516,4,normal
0,udp,domain_u,SF,33,0,normal
0,tcp,systat,S0,0,0,neptune
1,tcp,ftp,SF,1243,2451,warezclient
0,tcp,http,SF,331,1294,normal
0,udp,domain_u,SF,42,42,normal
0,tcp,ftp_data,SF,26,0,normal
2,tcp,smtp,SF,706,280,normal
0,udp,private,SF,105,146,normal
1,tcp,ftp,SF,1232,2451,warezclient
0,tcp,http,SF,251,2325,normal
0,tcp,http,SF,232,1035,normal
0,tcp,private,S0,0,0,neptune
0,tcp,smtp,RSTO,0,0,neptune
0,udp,domain_u,SF,45,134,normal
0,udp,other,SF,1,0,satan
0,udp,domain_u,SF,43,131,normal
0,tcp,http,REJ,0,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,326,2330,normal
0,tcp,http,SF,249,316,normal
0,tcp,systat,S0,0,0,neptune
0,tcp,smtp,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,smtp,SF,870,328,normal
12,tcp,http,SF,321,181,normal
0,tcp,http,SF,236,1565,normal
0,tcp,ftp_data,S0,0,0,neptune
1450,udp,other,SF,146,105,normal
0,tcp,supdup,S0,0,0,neptune
0,tcp,http,SF,215,921,normal
0,tcp,systat,S0,0,0,neptune
0,udp,domain_u,SF,45,111,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,266,2319,normal
0,tcp,http,SF,230,640,normal
0,tcp,smtp,SF,802,327,normal
0,tcp,http,SF,301,2698,normal
0,tcp,http,SF,290,269,normal
0,tcp,http,SF,299,1075,normal
0,udp,ntp_u,SF,48,48,normal
0,tcp,time,RSTO,0,0,neptune
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,http,SF,338,1856,normal
0,tcp,http,SF,322,369,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,smtp,SF,950,334,normal
0,tcp,other,S0,0,0,neptune
0,tcp,bgp,REJ,0,0,neptune
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,http,SF,243,7333,normal
0,tcp,http,SF,352,13335,normal
0,udp,domain_u,SF,45,130,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,smtp,SF,1117,330,normal
0,tcp,whois,S0,0,0,neptune
0,udp,domain_u,SF,44,70,normal
0,tcp,smtp,SF,1553,334,normal
0,tcp,telnet,S0,0,0,neptune
884,udp,other,SF,146,105,normal
21,tcp,ftp,SF,221,766,normal
0,tcp,nnsp,S0,0,0,neptune
0,tcp,http,SF,54540,8314,back
0,tcp,whois,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,REJ,0,0,normal
0,udp,domain_u,SF,45,45,normal
0,tcp,uucp_path,REJ,0,0,neptune
0,tcp,smtp,SF,870,335,normal
0,tcp,ftp_data,SF,59,0,normal
0,udp,private,SF,28,0,teardrop
1838,udp,other,SF,145,105,normal
0,udp,domain_u,SF,43,127,normal
0,tcp,telnet,S0,0,0,neptune
16,tcp,smtp,SF,1488,334,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,42,42,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
10,tcp,private,RSTR,0,0,portsweep
0,tcp,ftp,RSTO,0,0,neptune
0,tcp,echo,S0,0,0,neptune
0,udp,private,SF,28,0,teardrop
0,tcp,ftp_data,SF,59,0,normal
0,tcp,http,SF,338,4596,normal
0,tcp,uucp,S0,0,0,neptune
0,tcp,http,SF,308,2239,normal
0,tcp,http,SF,339,249,normal
0,tcp,http,SF,217,3189,normal
0,tcp,http,SF,164,1812,normal
0,tcp,uucp,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,nnsp,S0,0,0,neptune
0,tcp,http,SF,212,1628,normal
0,tcp,http,SF,221,1282,normal
0,tcp,http,SF,206,1492,normal
806,tcp,telnet,SF,702,23468,normal
0,tcp,http,SF,334,2169,normal
0,tcp,echo,S0,0,0,neptune
0,tcp,http,SF,229,1041,normal
0,tcp,http,SF,242,13490,normal
0,tcp,http,SF,144,893,normal
0,tcp,ftp_data,SF,5198,0,normal
2,tcp,smtp,SF,924,325,normal
0,tcp,other,REJ,0,0,satan
0,tcp,ftp_data,SF,74,0,normal
0,tcp,http,SF,205,1208,normal
0,tcp,http,SF,200,3692,normal
0,tcp,http,SF,242,1252,normal
0,tcp,http,SF,313,2448,normal
0,icmp,ecr_i,SF,1480,0,pod
0,tcp,http,SF,243,8061,normal
0,tcp,discard,S0,0,0,neptune
0,tcp,http,SF,216,374,normal
0,tcp,smtp,SF,1204,332,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,274,9757,normal
0,tcp,ftp_data,SF,748,0,normal
0,tcp,http,SF,208,1415,normal
0,tcp,http,SF,294,1901,normal
0,tcp,smtp,SF,949,335,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,235,1075,normal
0,tcp,http,SF,308,1075,normal
0,tcp,http,SF,328,1218,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,323,4881,normal
0,tcp,http,S0,0,0,neptune
0,tcp,smtp,SF,1289,281,normal
0,tcp,supdup,S0,0,0,neptune
0,tcp,http,SF,353,10285,normal
0,tcp,http,SF,285,412,normal
0,tcp,private,S0,0,0,neptune
1,tcp,smtp,SF,1411,330,normal
0,tcp,http,SF,302,688,normal
0,tcp,systat,S0,0,0,neptune
0,tcp,link,REJ,0,0,neptune
0,tcp,ftp_data,SF,12,0,normal
0,tcp,http,SF,241,9914,normal
0,tcp,uucp,S0,0,0,neptune
0,tcp,uucp,S0,0,0,neptune
0,tcp,uucp_path,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,udp,private,SF,105,146,normal
0,tcp,ssh,S0,0,0,neptune
0,tcp,http,SF,244,1451,normal
0,tcp,http,SF,212,1254,normal
0,icmp,urp_i,SF,78,0,normal
0,udp,domain_u,SF,45,127,normal
0,tcp,http,SF,209,3878,normal
0,tcp,time,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,331,1722,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,private,S0,0,0,neptune
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,http,SF,224,1447,normal
0,tcp,smtp,SF,1217,391,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,private,REJ,0,0,ipsweep
26668,tcp,private,RSTR,1,0,portsweep
1,tcp,smtp,SF,5255,332,normal
0,tcp,http,SF,263,451,normal
0,tcp,http,SF,429,5166,normal
0,tcp,http,SF,317,814,normal
0,tcp,private,S0,0,0,neptune
63,udp,domain_u,SF,52,45,normal
0,tcp,imap4,S0,0,0,neptune
0,tcp,http,SF,221,11200,normal
0,tcp,http,SF,348,734,normal
0,tcp,link,S0,0,0,neptune
0,tcp,http,SF,358,6359,normal
0,udp,domain_u,SF,45,111,normal
0,tcp,http,SF,215,1604,normal
0,udp,domain_u,SF,46,77,normal
0,udp,domain_u,SF,45,74,normal
0,tcp,private,OTH,0,0,portsweep
0,tcp,ftp,RSTO,0,0,neptune
16,tcp,private,RSTR,0,0,portsweep
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,200,260,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,SF,221,2144,normal
0,tcp,finger,S0,0,0,neptune
0,tcp,ftp_data,SF,383,0,normal
0,tcp,http,SF,199,337,normal
1,tcp,http,REJ,0,0,normal
0,udp,domain_u,SF,45,102,normal
0,tcp,smtp,SF,1248,324,normal
0,tcp,csnet_ns,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
12836,udp,other,SF,147,105,normal
0,tcp,private,S0,0,0,neptune
0,tcp,supdup,S0,0,0,neptune
25,tcp,other,RSTR,0,0,portsweep
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,private,SH,0,0,nmap
0,tcp,http,S0,0,0,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,241,11090,normal
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,30,0,normal
0,tcp,ftp_data,SF,12,0,normal
0,tcp,private,REJ,0,0,satan
0,tcp,netbios_ssn,S0,0,0,neptune
0,udp,domain_u,SF,45,75,normal
0,tcp,http,SF,345,418,normal
3,tcp,smtp,SF,1431,336,normal
0,tcp,http,SF,185,11293,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,363,188,normal
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,195,1364,normal
0,tcp,http,SF,7420,7670,normal
0,tcp,private,S0,0,0,neptune
0,tcp,finger,S0,0,0,neptune
0,tcp,http,SF,208,477,normal
0,tcp,http,SF,234,1200,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,netbios_ssn,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
29,tcp,ftp,SF,1053,3081,normal
0,tcp,ftp_data,SF,7196,0,normal
0,tcp,http,SF,148,2034,normal
0,tcp,ftp,S0,0,0,neptune
0,udp,domain_u,SF,46,82,normal
0,tcp,http,SF,215,297,normal
3029,udp,domain_u,SF,17,17,normal
0,icmp,ecr_i,SF,520,0,smurf
0,tcp,http,SF,241,6989,normal
0,udp,domain_u,SF,45,128,normal
0,tcp,netstat,S0,0,0,neptune
0,icmp,eco_i,SF,18,0,ipsweep
0,udp,domain_u,SF,43,69,normal
0,tcp,http,SF,306,2914,normal
21,tcp,ftp,SF,249,774,normal
15,tcp,telnet,SF,192,1462,normal
0,tcp,smtp,SF,2559,336,normal
0,tcp,http,SF,299,4210,normal
0,tcp,http,SF,235,3222,normal
0,tcp,netbios_ns,S0,0,0,neptune
0,tcp,http,SF,303,990,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,S0,0,0,neptune
0,tcp,telnet,S1,6285,1587397,normal
0,tcp,imap4,S0,0,0,neptune
0,tcp,ftp_data,SF,383,0,normal
0,udp,domain_u,SF,44,131,normal
0,tcp,http,SF,196,2531,normal
2093,udp,other,SF,147,105,normal
0,tcp,netbios_ns,S0,0,0,neptune
0,tcp,http,SF,224,362,normal
0,tcp,telnet,S1,128,2223,normal
0,udp,private,SF,28,0,teardrop
0,tcp,ftp_data,SF,245,0,normal
0,tcp,netbios_dgm,S0,0,0,neptune
0,tcp,http,SF,200,1100,normal
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,30,0,normal
0,tcp,http,REJ,0,0,normal
0,tcp,http,SF,222,13111,normal
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,nnsp,S0,0,0,neptune
0,tcp,http,SF,203,314,normal
0,tcp,whois,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,279,1400,normal
0,tcp,ftp_data,SF,641,0,normal
0,tcp,daytime,S0,0,0,neptune
0,tcp,http,SF,215,1414,normal
0,tcp,http,RSTR,54020,7300,back
0,tcp,name,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,ftp_data,SF,637,0,normal
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,43,107,normal
0,tcp,http,SF,199,2462,normal
0,tcp,http,SF,315,283,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,213,307,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,234,280,normal
0,icmp,ecr_i,SF,30,0,normal
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,SF,288,2307,normal
0,tcp,http,REJ,0,0,normal
0,tcp,iso_tsap,S0,0,0,neptune
0,tcp,http,SF,324,276,normal
0,udp,other,SF,516,4,normal
0,tcp,uucp,RSTO,0,0,neptune
0,udp,domain_u,SF,44,110,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,http,SF,373,870,normal
0,tcp,private,REJ,0,0,satan
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,SF,748,0,normal
0,tcp,vmnet,S0,0,0,neptune
2,udp,domain_u,SF,42,42,normal
0,tcp,domain,S0,0,0,neptune
0,udp,domain_u,SF,36,0,normal
0,tcp,http,SF,267,2611,normal
0,tcp,http,SF,419,10209,normal
0,tcp,http,SF,227,647,normal
0,tcp,http,SF,333,4516,normal
0,tcp,http,SF,284,27340,normal
0,tcp,http,SF,220,1792,normal
0,tcp,http,SF,262,13187,normal
0,tcp,imap4,S0,0,0,neptune
0,udp,private,SF,105,0,normal
0,tcp,http,SF,316,421,normal
0,udp,private,SF,28,0,teardrop
0,udp,domain_u,SF,45,74,normal
0,udp,domain_u,SF,91,0,normal
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,ipsweep
0,tcp,other,S0,0,0,satan
0,tcp,http,SF,238,8718,normal
0,tcp,ftp_data,REJ,0,0,ipsweep
0,tcp,http,SF,324,77216,normal
0,tcp,private,REJ,0,0,portsweep
0,tcp,smtp,SF,1428,501,normal
0,tcp,http,SF,332,2238,normal
0,tcp,vmnet,S0,0,0,neptune
0,tcp,sunrpc,S0,0,0,neptune
15149,tcp,ftp,SF,360,1198,warezclient
0,tcp,telnet,S0,0,0,neptune
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,domain,S0,0,0,neptune
0,tcp,ftp_data,SF,383,0,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,http,SF,321,6698,normal
0,tcp,discard,S0,0,0,neptune
0,tcp,http,SF,203,334,normal
5039,tcp,ftp_data,SF,5131424,0,warezclient
0,tcp,private,S0,0,0,neptune
0,icmp,eco_i,SF,8,0,nmap
0,tcp,ftp_data,SF,491,0,normal
0,udp,domain_u,SF,46,132,normal
0,tcp,supdup,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,SF,245,0,normal
0,tcp,ftp_data,SF,19,0,normal
0,tcp,domain,S0,0,0,neptune
0,tcp,http,SF,255,753,normal
0,udp,domain_u,SF,42,42,normal
0,tcp,private,S0,0,0,neptune
1,tcp,smtp,SF,7727,331,normal
0,tcp,finger,S0,0,0,neptune
0,udp,domain_u,SF,46,78,normal
0,tcp,http,SF,319,3928,normal
34,tcp,ftp,SF,860,2586,normal
0,tcp,iso_tsap,S0,0,0,neptune
5,udp,private,SF,105,147,normal
0,tcp,vmnet,REJ,0,0,portsweep
0,udp,domain_u,SF,42,42,normal
0,tcp,link,S0,0,0,neptune
0,tcp,http,SF,328,357,normal
0,tcp,gopher,S0,0,0,neptune
0,tcp,domain,REJ,0,0,neptune
0,tcp,uucp,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,SF,192,0,normal
0,tcp,http,SF,242,12986,normal
0,icmp,eco_i,SF,8,0,nmap
0,tcp,http,SF,202,274,normal
0,tcp,smtp,SF,1950,331,normal
0,tcp,http,SF,301,7177,normal
0,tcp,other,REJ,0,0,satan
0,icmp,ecr_i,SF,1032,0,smurf
0,icmp,ecr_i,SF,520,0,smurf
0,icmp,eco_i,SF,8,0,nmap
0,tcp,http,SF,297,1645,normal
3,tcp,smtp,SF,1012,376,normal
0,tcp,mtp,S0,0,0,neptune
0,tcp,http,SF,284,1600,normal
0,tcp,http,SF,233,516,normal
0,tcp,http,SF,242,17542,normal
0,icmp,eco_i,SF,30,0,normal
0,tcp,http,SF,190,936,normal
0,tcp,http,S0,0,0,normal
0,tcp,http,SF,210,14424,normal
0,tcp,exec,S0,0,0,neptune
0,tcp,ftp_data,SF,1109,0,normal
0,tcp,http,SF,341,279,normal
0,tcp,exec,RSTO,0,0,neptune
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,225,12922,normal
0,tcp,private,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,ftp,S0,0,0,neptune
0,tcp,kshell,S0,0,0,neptune
0,udp,private,SF,105,146,normal
0,tcp,efs,S0,0,0,neptune
0,tcp,private,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,udp,domain_u,SF,43,43,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,255,1133,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,306,345,normal
0,tcp,ftp_data,S0,0,0,neptune
0,tcp,http,SF,206,3159,normal
0,tcp,http,SF,248,294,normal
4,tcp,ftp_data,SF,2194619,0,normal
0,tcp,http,SF,331,2109,normal
0,tcp,ftp_data,SF,95,0,normal
0,tcp,uucp,RSTO,0,0,neptune
0,tcp,http,SF,183,824,normal
0,tcp,http,SF,177,35813,normal
1,tcp,smtp,S3,1718,394,normal
0,tcp,pop_2,S0,0,0,neptune
5,tcp,smtp,SF,870,332,normal
0,tcp,private,S0,0,0,neptune
0,tcp,discard,S0,0,0,neptune
0,icmp,eco_i,SF,18,0,ipsweep
0,tcp,sunrpc,S0,0,0,neptune
0,tcp,http,SF,210,7205,normal
0,tcp,http,SF,318,259,normal
0,tcp,http,SF,250,1931,normal
0,tcp,whois,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,smtp,SF,1502,333,normal
0,udp,other,SF,146,0,normal
0,tcp,http,SF,260,9571,normal
0,tcp,http,SF,303,6224,normal
0,tcp,http,SF,227,327,normal
0,tcp,http,SF,303,1341,normal
0,tcp,http,SF,350,338,normal
0,udp,domain_u,SF,45,130,normal
0,udp,domain_u,SF,45,74,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,other,REJ,0,0,satan
0,tcp,private,REJ,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
2,tcp,smtp,SF,2150,372,normal
0,udp,ntp_u,SF,48,48,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,212,354,normal
0,udp,domain_u,SF,46,46,normal
0,tcp,netbios_ssn,RSTR,0,0,portsweep
0,tcp,http,S0,0,0,neptune
0,tcp,http,SF,303,4705,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,360,11403,normal
0,tcp,bgp,REJ,0,0,neptune
0,tcp,http,SF,309,748,normal
0,tcp,http,SF,186,1560,normal
0,tcp,http,SF,298,1442,normal
0,tcp,smtp,SF,698,332,normal
0,tcp,http,SF,296,1664,normal
0,tcp,http,SF,222,617,normal
0,udp,domain_u,SF,111,43,normal
0,tcp,ftp_data,SF,10261,0,normal
0,tcp,http,SF,189,313,normal
0,udp,domain_u,SF,43,126,normal
0,tcp,http,SF,225,12884,normal
0,icmp,eco_i,SF,8,0,ipsweep
12,tcp,ftp_data,SF,7045,0,warezclient
0,tcp,http,SF,329,1179,normal
0,icmp,eco_i,SF,8,0,nmap
0,udp,domain_u,SF,44,72,normal
5,tcp,pop_3,SF,35,130,normal
0,tcp,http,SF,226,183,normal
0,tcp,private,RSTR,0,0,portsweep
0,tcp,http,SF,207,2346,normal
0,udp,other,SF,1,0,satan
0,udp,private,SF,28,0,teardrop
0,udp,private,SF,1,0,satan
0,tcp,http,SF,302,1075,normal
0,tcp,http,SF,248,71903,normal
0,udp,domain_u,SF,33,0,normal
0,tcp,http,REJ,0,0,normal
0,tcp,finger,RSTO,0,0,normal
0,tcp,klogin,S0,0,0,neptune
41888,tcp,private,RSTR,1,0,portsweep
0,udp,domain_u,SF,44,66,normal
0,tcp,http,SF,335,3393,normal
0,tcp,finger,SF,8,364,normal
0,tcp,private,REJ,0,0,satan
0,tcp,ftp_data,SF,12,0,normal
0,tcp,http,SF,222,367,normal
0,tcp,http_443,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,systat,S0,0,0,neptune
0,tcp,http,SF,271,2699,normal
0,udp,domain_u,SF,44,110,normal
0,tcp,finger,S0,0,0,neptune
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,smtp,SF,1393,329,normal
0,tcp,http,SF,219,269,normal
0,tcp,http,SF,296,354,normal
0,tcp,http,SF,235,1718,normal
1,tcp,ftp,SF,1174,2447,warezclient
0,udp,domain_u,SF,45,73,normal
0,tcp,http,SF,247,4192,normal
0,tcp,http,SF,274,3315,normal
0,tcp,smtp,SF,726,386,normal
0,udp,domain_u,SF,43,73,normal
0,tcp,http,SF,199,1705,normal
0,tcp,private,REJ,0,0,neptune
0,tcp,private,SH,0,0,nmap
0,udp,domain_u,SF,33,0,normal
0,tcp,smtp,SF,1034,328,normal
0,tcp,http,SF,213,1168,normal
0,tcp,private,S0,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,Z39_50,S0,0,0,neptune
0,tcp,telnet,S0,0,0,neptune
0,tcp,http,SF,54540,8314,back
0,icmp,eco_i,SF,8,0,ipsweep
0,udp,domain_u,SF,46,46,normal
0,udp,other,SF,146,0,normal
0,tcp,smtp,SF,1232,335,normal
0,tcp,private,S0,0,0,neptune
0,tcp,http_443,REJ,0,0,neptune
0,tcp,iso_tsap,REJ,0,0,neptune
0,tcp,private,S0,0,0,neptune
0,tcp,http,SF,342,286,normal
0,tcp,ftp_data,SF,12,0,normal
0,tcp,http,SF,304,2239,normal
0,tcp,ftp_data,SF,3888,0,normal
5126,udp,other,SF,146,105,normal
0,tcp,private,S0,0,0,neptune
4,tcp,smtp,SF,922,334,normal
0,tcp,http,SF,362,901,normal
0,tcp,http,SF,196,5633,normal
0,tcp,private,S0,0,0,neptune
0,udp,other,SF,147,0,normal
0,tcp,http,SF,301,456,normal
0,tcp,http,SF,316,1823,normal
0,tcp,http,SF,284,3591,normal
0,tcp,http,SF,331,5541,normal
0,tcp,http_443,REJ,0,0,neptune
2,tcp,smtp,SF,1081,336,normal
0,udp,private,SF,28,0,teardrop
2,tcp,smtp,SF,971,335,normal
0,tcp,private,S0,0,0,neptune
0,tcp,imap4,S0,0,0,neptune
0,tcp,http,SF,206,585,normal
0,tcp,http,SF,264,5170,normal
0,tcp,finger,S0,0,0,neptune
0,tcp,gopher,S0,0,0,neptune
0,tcp,ftp_data,SF,192,0,normal
0,tcp,private,S0,0,0,neptune
0,tcp,ftp_data,REJ,0,0,neptune
0,tcp,nntp,S0,0,0,neptune
0,tcp,http,SF,285,17602,normal
0,tcp,private,S0,0,0,neptune
0,tcp,sql_net,S0,0,0,neptune
0,tcp,sunrpc,S0,0,0,neptune
0,tcp,http,SF,383,9712,normal
0,tcp,http,SF,205,276,normal
0,tcp,finger,S0,0,0,neptune
0,tcp,ftp_data,SF,334,0,warezclient
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,smtp,SF,810,332,normal
0,tcp,http,SF,362,457,normal
0,tcp,http,SF,305,280,normal
0,tcp,pop_2,S0,0,0,neptune
0,tcp,ftp_data,SF,1376,0,normal
0,udp,domain_u,SF,86,0,normal
0,tcp,http,SF,231,1694,normal
0,tcp,http,SF,209,1630,normal
0,tcp,http,SF,354,198,normal
1,tcp,smtp,SF,1240,343,normal
0,tcp,http,SF,0,6378,normal
0,icmp,ecr_i,SF,1032,0,smurf
0,tcp,http,SF,213,1528,normal
0,tcp,netbios_dgm,S0,0,0,neptune
0,udp,domain_u,SF,77,44,normal
17573,tcp,other,RSTR,1,0,portsweep
0,tcp,http,SF,218,12202,normal
0,tcp,private,S0,0,0,neptune
